;texts;labels
583;defin l network l port creat open vswitch port add ov bridg paramet name port name bridg bridg contain port type port type set one follow valu system intern tap gre ipsec gre capwap patch null defin leav valu empti ov vsctl creat port default behavior see http openvswitch org cgi bin ovsman cgi page util fov vsctl vlan id specifi q tag result bond need trunk specifi array q tag need configur bond trunk mode defin trunk need pass untag traffic skip exist port alreadi exist ignor without error must true fals defin l network l port ensur present use ov l network use ov port name type undef bridg undef onboot undef vlan id undef actual ov workflow vlan dev undef mtu undef ethtool undef delay undef master undef use bond automat slave undef use bond automat type undef vendor specif provid undef deprec paramet futur one move vendor specif hash skip exist undef port properti interfac properti trunk includ l network param detect vlan mode configur case port vlan port name port port vlan mode vlan vlan id port vlan id vlan id els port vlan id vlan dev port vlan dev vlan dev els provid ov fail configur vlan interfac port without definit vlandev ethxx w vlan dev fals special case non vlan devic witn name like aaannn xxx aaa nnn xxx aaa bbb xxx aa bb nn xx port vlan mode undef port vlan id undef port vlan dev undef port name port els port vlan mode eth port vlan id port vlan dev port name default port vlan mode undef port vlan id undef port vlan dev undef port name port delay numer delay fail delay wait interfac port numer delay implicit creat bridg given exist bridg defin l bridg bridg l bridg bridg autorequir l bridg bridg l port port name defin l port port name provid config provid provid l os els config provid undef defin l store config port name l store config port name type use debian base distro redhat base strict requir type direct set devic treat ethernet devic https access redhat com document en us red hat enterpris linux html deploy guid networkscript interfac network bridg html provid provid ov real type ethernet els real type type merg offload data ring rx tx hash netr port netr netr port name hash port netr port netr maximum netr maximum port netr maximum els netr maximum undef netr maximum ethtool opt deep merg ring netr maximum ethtool els ethtool opt ethtool els ethtool opt ethtool l store config titl port name ensur ensur type real type bridg bridg vlan id port vlan id vlan dev port vlan dev vlan mode port vlan mode bond master master mtu mtu onboot onboot ethtool ethtool opt delay delay vendor specif vendor specif provid config provid sriov numvf vendor specif sriov numvf l port port name ensur ensur use ov use ov bridg bridg vlan id port vlan id vlan dev port vlan dev vlan mode port vlan mode bond master master mtu mtu onboot onboot type type trunk trunk ethtool ethtool opt vendor specif vendor specif provid provid need creat l port resourc ifup allow os l store config port name l port port name anchor l network init k mod l port l os redhat cento oraclelinux delay file l network param interfac dir interfac script port name ensur present owner root mode content templat l network cento post erb l store config titl port name els file l network param interfac dir interfac script port name ensur absent l store config titl port name vim set ts sw et;1
584;class murano config class use manag arbitrari murano configur paramet murano config option allow configur arbitrari murano configur valu hash murano config resourc exampl default foo valu foovalu default bar valu barvalu yaml format exampl murano config default foo valu foovalu default bar valu barvalu murano cfapi config option allow configur cfapi murano servic murano past config option allow configur arbitrari murano past configur murano cfapi past config option allow configur cfapi murano past configur note configur must alreadi handl modul puppet catalog compil fail duplic resourc class murano config murano config murano cfapi config murano past config murano cfapi past config valid hash murano config valid hash murano cfapi config valid hash murano past config valid hash murano cfapi past config creat resourc murano config murano config creat resourc murano cfapi config murano cfapi config creat resourc murano past ini config murano past config creat resourc murano cfapi past ini config murano cfapi past config;0
585;defin oslo concurr configur oslo concurr option resourc configur oslo concurr resourc openstack servic manag oslo concurr section given config resourc paramet disabl process lock option enabl disabl inter process lock boolean valu default os servic default lock path option directori use lock file secur specifi directori writabl user run process need lock extern lock use lock path must set string valu default os servic default defin oslo concurr disabl process lock os servic default lock path os servic default concurr option oslo concurr disabl process lock valu disabl process lock oslo concurr lock path valu lock path creat resourc name concurr option;1
586;copyright miranti inc licens apach licens version licens may use file except complianc licens may obtain copi licens http www apach org licens licens unless requir applic law agre write softwar distribut licens distribut basi without warranti condit kind either express impli see licens specif languag govern permiss limit licens class contrail control resourc default packag ensur present file ensur present mode owner root group root requir packag neutron plugin contrail packag packag neutron server packag python neutron lbaa packag python contrail packag contrail util packag neutron plugin contrail packag contrail heat fix certifi ca block self sign certif contrail public ssl file usr lib python dist packag certifi cacert pem ensur link target etc ssl cert ca certif crt requir packag python contrail nova configur nova config default network api class valu nova network neutronv api api default neutron url timeout valu default firewal driver valu nova virt firewal noopfirewalldriv default enabl api valu ec osapi comput metadata default secur group api valu neutron default servic neutron metadata proxi valu true servic nova api ensur run enabl true neutron configur neutron config default core plugin valu neutron plugin contrail plugin opencontrail contrail plugin neutronplugincontrailcorev default api extens path valu extens usr lib python dist packag neutron plugin contrail extens usr lib python dist packag neutron lbaa extens default servic plugin valu neutron plugin contrail plugin opencontrail loadbalanc v plugin loadbalancerpluginv default allow overlap ip valu true servic provid servic provid valu loadbalanc opencontrail neutron plugin contrail plugin opencontrail loadbalanc driver opencontrailloadbalancerdriv default keyston authtoken admin user valu neutron keyston authtoken admin password valu contrail servic token keyston authtoken admin tenant name valu contrail servic tenant keyston authtoken auth host valu contrail keyston address keyston authtoken auth type ensur absent keyston authtoken auth port valu keyston authtoken auth protocol valu contrail keyston protocol keyston authtoken ident uri valu ident uri quota quota network valu quota quota subnet valu quota quota port valu file line add neutron default ensur present line etc default neutron server path etc init neutron server conf neutron plugin ini path file etc contrail vnc api lib ini content templat contrail vnc api lib ini erb contrailplugin ini config apiserv api server ip valu contrail contrail mgmt vip apiserv api server port valu apiserv aaa mode valu cloud admin apiserv cloud admin role valu admin apiserv contrail extens valu ipam neutron plugin contrail plugin opencontrail contrail plugin ipam neutronplugincontrailipam polici neutron plugin contrail plugin opencontrail contrail plugin polici neutronplugincontrailpolici rout tabl neutron plugin contrail plugin opencontrail contrail plugin vpc neutronplugincontrailvpc contrail none collector analyt api ip valu contrail contrail mgmt vip collector analyt api port valu keyston auth url valu contrail auth url keyston admin token valu contrail admin token keyston admin user valu contrail neutron user keyston admin password valu contrail servic token keyston admin tenant name valu contrail servic tenant file etc neutron plugin ini ensur link target etc neutron plugin opencontrail contrailplugin ini contrail specif heat templat set heat config default plugin dir valu usr lib heat usr lib python dist packag contrail heat resourc usr lib python dist packag vnc api gen heat resourc client contrail contrail user valu neutron client contrail user valu contrail neutron user client contrail password valu contrail servic token client contrail tenant valu contrail servic tenant client contrail api server valu contrail contrail mgmt vip client contrail auth host ip valu contrail mos mgmt vip client contrail api base url valu servic heat engin ensur run name p heat engin enabl true hasstatus true hasrestart true provid pacemak requir packag contrail heat contrail specif ceilomet set ceilomet enabl contrail ceilomet hash enabl ceilomet enabl packag ceilomet plugin contrail file etc ceilomet pipelin yaml ensur file content templat contrail pipelin yaml erb contrail ceilomet ha mode servic ceilomet agent central ensur run name p ceilomet agent central enabl true hasstatus true hasrestart true provid pacemak subscrib file etc ceilomet pipelin yaml els servic ceilomet api ceilomet poll ensur run enabl true subscrib file etc ceilomet pipelin yaml neutron config servic neutron server ensur run enabl true requir packag neutron server packag neutron plugin contrail subscrib file etc neutron plugin ini;1
587;class glanc api log glanc api log configur paramet debug option daemon log debug messag default os servic default use syslog option use syslog log default os servic default use stderr option use stderr log default os servic default log facil option syslog facil receiv log line default os servic default log dir option directori log store set boolean fals log directori default var log glanc log file option file log store set os servic default log file default var log glanc api log log context format string option format string use log messag context default os servic default exampl asctim msec process levelnam name request id user ident instanc messag log default format string option format string use log messag without context default os servic default exampl asctim msec process levelnam name instanc messag log debug format suffix option format data append log format level debug default os servic default exampl funcnam pathnam lineno log except prefix option prefix line except output format default os servic default exampl asctim msec process trace name instanc log config append name addit log configur file default os servic default see https doc python org howto log html default log level option hash logger key level valu pair default os servic default exampl amqp warn amqplib warn boto warn sqlalchemi warn sud info iso warn request packag urllib connectionpool warn publish error option publish error event boolean valu default os servic default fatal deprec option make deprec fatal boolean valu default os servic default instanc format option instanc pass log messag format like string valu default os servic default exampl instanc uuid instanc uuid format option instanc uuid pass log messag format like string valu default os servic default exampl instanc uuid format instanc uuid log date format option format string asctim log record default os servic default exampl h deprec paramet verbos option deprec daemon log verbos messag default undef class glanc api log use syslog os servic default use stderr os servic default log facil os servic default log dir var log glanc log file var log glanc api log debug os servic default log context format string os servic default log default format string os servic default log debug format suffix os servic default log except prefix os servic default log config append os servic default default log level os servic default publish error os servic default fatal deprec os servic default instanc format os servic default instanc uuid format os servic default log date format os servic default deprec verbos undef includ glanc dep note spredzi order keep backward compat reli pick function use glanc myparam first glanc log myparam use syslog real pick glanc api use syslog use syslog use stderr real pick glanc api use stderr use stderr log facil real pick glanc api log facil log facil log dir real pick glanc api log dir log dir log file real pick glanc api log file log file debug real pick glanc api debug debug verbos warn verbos deprec effect remov newton cycl oslo log glanc api config debug debug real use stderr use stderr real use syslog use syslog real log dir log dir real log file log file real syslog log facil log facil real log context format string log context format string log default format string log default format string log debug format suffix log debug format suffix log except prefix log except prefix log config append log config append default log level default log level publish error publish error fatal deprec fatal deprec instanc format instanc format instanc uuid format instanc uuid format log date format log date format;0
588;class osnailyfact mysql access class configur cnf servic paramet db user option mysql user creat default root db password password use db user ensur option ensur overrid cnf default present db host option ip address mysql server default class osnailyfact mysql access ensur present db user root db password db host localhost default file path root home cnf host file path root home db host cnf file db host mysql access ensur ensur path host file path owner root group root mode content templat osnailyfact mysql access cnf erb ensur present cnf normal defin mysql server root password need overrid version file titl default file path ensur symlink content undef path default file path target host file path file db host mysql access file path default file path ensur cnf exist even mysql node disabl todo dilyin ensur default file present requir extern db configur todo dilyin caus duplic declar error control solut found todo dilyin https bug launchpad net fuel bug ensur resourc file default file path;1
589;paramet puppet gnocchi class gnocchi param includ openstacklib default case osfamili redhat sqlite packag name undef common packag name openstack gnocchi common api packag name openstack gnocchi api api servic name openstack gnocchi api index packag name openstack gnocchi index sqlalchemi carbonara packag name openstack gnocchi carbonara metricd packag name openstack gnocchi metricd metricd servic name openstack gnocchi metricd statsd packag name openstack gnocchi statsd statsd servic name openstack gnocchi statsd client packag name python gnocchicli gnocchi wsgi script path var www cgi bin gnocchi gnocchi wsgi script sourc usr lib python site packag gnocchi rest app wsgi pymysql packag name undef cradox packag name python cradox debian sqlite packag name python pysqlit common packag name gnocchi common api packag name gnocchi api api servic name gnocchi api index packag name gnocchi index sqlalchemi carbonara packag name gnocchi carbonara metricd packag name gnocchi metricd metricd servic name gnocchi metricd statsd packag name gnocchi statsd statsd servic name gnocchi statsd client packag name python gnocchicli gnocchi wsgi script path usr lib cgi bin gnocchi gnocchi wsgi script sourc usr share gnocchi common app wsgi pymysql packag name python pymysql cradox packag name undef default fail unsupport osfamili osfamili operatingsystem case osfamili;1
590;copyright c enov sas licens enov com licens apach licens version licens may use file except complianc licens may obtain copi licens http www apach org licens licens unless requir applic law agre write softwar distribut licens distribut basi without warranti condit kind either express impli see licens specif languag govern permiss limit licens class tripleo configur tripleo firewal paramet manag firewal option complet enabl disabl firewal set fals mean disabl true mean enabl default fals firewal rule option allow add custom firewal rule hash default purg firewal rule option boolean purg firewal resourc default fals firewal pre extra option allow add custom paramet firewal rule pre stage hash default firewal post extra option allow add custom paramet firewal rule post stage hash default class tripleo firewal manag firewal fals firewal rule purg firewal rule fals firewal pre extra firewal post extra includ stdlib manag firewal purg ipv rule purg firewal rule resourc firewal purg true anyon add rule exampl hiera tripleo firewal rule allow custom applic port proto udp action accept allow custom applic port proto tcp action accept creat resourc tripleo firewal rule firewal rule ensur resourc class tripleo firewal pre firewal set firewal pre extra stage setup ensur resourc class tripleo firewal post stage runtim firewal set firewal post extra allow compos servic load custom exampl hiera note dprinc futur better hiera heat hook might refactor use hiera merg capabl instead roll flat servic key dynam creat firewal rule servic allow us compos work fine servic load rule use form tripleo servic name underscor firewal rule allow custom applic dport proto udp action accept servic name reject hiera servic name tripleo firewal servic rule servic name;0
591;class serv barbican apach mod wsgi place barbican servic serv barbican apach recommend way go product system current barbican implement multi processor awar thus limit perform concurr access use class disabl barbican servic paramet servernam servernam virtualhost option default fqdn public port public port option default bind host host ip address apach listen option default undef listen ip address public path prefix public endpoint option default ssl use ssl boolean option default true worker number wsgi worker spawn option default ssl cert option path ssl certif default apach vhost ssl default ssl key option path ssl key default apach vhost ssl default ssl chain option ssl chain default apach vhost ssl default ssl ca option path ssl certif author default apach vhost ssl default ssl crl path option path ssl certif revoc list default apach vhost ssl default ssl crl option ssl certif revoc list name default apach vhost ssl default ssl cert dir apach vhost ssl paramet option default apach vhost ssl default prioriti option prioriti vhost default thread option number thread vhost default processorcount wsgi script ensur option file ensur paramet wsgi script default file wsgi script sourc option wsgi script sourc default undef wsgi applic group option applic group wsgi script default global wsgi pass author option whether http authoris header pass wsgi script equival http request header present default access log format log format virtualhost option default fals vhost custom fragment option pass string custom configur direct place end vhost configur default undef depend requir class apach class barbican exampl includ apach class barbican wsgi apach author ade lee ale redhat com copyright copyright red hat inc licens redhat com class barbican wsgi apach servernam fqdn public port bind host undef public path ssl true worker ssl cert undef ssl key undef ssl chain undef ssl ca undef ssl crl path undef ssl crl undef ssl cert dir undef thread processorcount prioriti wsgi script ensur file wsgi script sourc undef wsgi applic group global wsgi pass author access log format fals vhost custom fragment undef includ barbican param includ apach includ apach mod wsgi ssl includ apach mod ssl servic httpd keyston endpoint servic httpd keyston role servic httpd keyston servic servic httpd keyston tenant servic httpd keyston user servic httpd keyston user role sanit paramet ensur trail except also charact public path real regsubst public path file barbican param barbican wsgi script path ensur directori owner barbican group barbican requir packag httpd wsgi file barbican wsgi main path barbican param barbican wsgi script path main wsgi file default ensur wsgi script ensur owner barbican group barbican mode requir file barbican param barbican wsgi script path packag barbican api wsgi script sourc real wsgi script sourc default wsgi script sourc undef barbican param barbican wsgi script sourc case wsgi script ensur link wsgi file sourc target wsgi script sourc real default wsgi file sourc sourc wsgi script sourc real creat resourc file wsgi file merg wsgi file default wsgi file sourc wsgi daemon process option main user barbican group barbican process worker thread thread display name barbican api wsgi script alias main hash public path real barbican param barbican wsgi script path main wsgi script alias main real wsgi script alias main apach vhost barbican wsgi main ensur present servernam servernam ip bind host port public port docroot barbican param barbican wsgi script path docroot owner barbican docroot group barbican prioriti prioriti ssl ssl ssl cert ssl cert ssl key ssl key ssl chain ssl chain ssl ca ssl ca ssl crl path ssl crl path ssl crl ssl crl ssl cert dir ssl cert dir wsgi daemon process barbican api wsgi daemon process option wsgi daemon process option main wsgi process group barbican api wsgi script alias wsgi script alias main real wsgi applic group wsgi applic group wsgi pass author wsgi pass author custom fragment vhost custom fragment requir file barbican wsgi main access log format access log format log level debug;0
592;class openstack task role comput notic modular role comput pp network scheme hiera hash network scheme overrid configur hiera hash configur network metadata hiera hash network metadata nova report interv hiera nova report interv nova servic time hiera nova servic time prepar network config network scheme overrid nova option overrid resourc nova config data overrid configur nova config overrid nova api option overrid resourc nova past api ini data overrid configur nova past api ini overrid resourc servic tag nova servic pull hiera comput hash hiera hash comput public vip hiera public vip manag vip hiera manag vip mp hash hiera mp debug pick comput hash debug hiera debug true storag hash hiera hash storag nova hash hiera hash nova nova custom hash hiera hash nova custom rabbit hash hiera hash rabbit cinder hash hiera hash cinder ceilomet hash hiera hash ceilomet access hash hiera hash access syslog hash hiera hash syslog base syslog hash hiera hash base syslog use syslog hiera use syslog true use stderr hiera use stderr fals syslog log facil hiera syslog log facil nova log local config drive format pick comput hash config drive format vfat public ssl hash hiera hash public ssl ssl hash hiera hash use ssl node hash hiera hash node use huge page pick node hash nova hugepag enabl fals alloc hugepag parsejson alloc hugepag use huge page alloc hugepag use g huge page alloc hugepag g libvirt type hiera libvirt type undef kombu compress hiera kombu compress os servic default nova cach pick nova hash use cach true dpdk config hiera hash dpdk enabl dpdk pick dpdk config enabl fals enabl dpdk lp network devic mtu fals els network devic mtu get glanc api server list glanc endpoint default hiera glanc endpoint manag vip glanc protocol get ssl properti ssl hash glanc intern protocol http glanc endpoint get ssl properti ssl hash glanc intern hostnam glanc endpoint default glanc api server hiera glanc api server glanc protocol glanc endpoint vncproxi protocol get ssl properti ssl hash public ssl hash nova public protocol nova hash vncproxi protocol http vncproxi host get ssl properti ssl hash public ssl hash nova public hostnam public vip block devic alloc retri hiera block devic alloc retri block devic alloc retri interv hiera block devic alloc retri interv queue provid hiera queue provid rabbit includ osnailyfact test comput float hash calcul paramet memcach server hiera memcach server todo xars need valid need storag hash volum lvm nova config keymgr fix key valu cinder hash fix key use swift replac vcenter ceph imag object storag hash imag ceph storag hash object ceph storag hash imag vcenter use swift true els use swift fals get reserv host memori straight valu ceph neighbor r hostmem role includ ceph osd true min max floor memorys mb fals undef mirror type extern exec logoutput true nova hash real merg reserv host memori r hostmem nova hash requir fping api extens see lp ensur packag fping nova config hash default resum guest state host boot valu hiera resum guest state host boot fals default use cow imag valu hiera use cow imag true libvirt libvirt inject key valu true libvirt libvirt inject password valu true nova complet hash merg nova config hash nova custom hash class nova config nova config nova complet hash rabbit heartbeat timeout threshold pick nova hash rabbit heartbeat timeout threshold rabbit hash heartbeat timeout threshold rabbit heartbeat rate pick nova hash rabbit heartbeat rate rabbit hash rabbit heartbeat rate includ nova param case osfamili redhat legaci libvirt pp exec symlink qemu kvm command bin ln sf usr libexec qemu kvm usr bin qemu system x creat usr bin qemu system x packag avahi ensur present servic avahi daemon ensur run requir packag avahi packag avahi servic messagebus servic avahi daemon servic libvirt servic libvirt guest ensur true name libvirt guest enabl fals hasstatus fals hasrestart fals legaci param pp libvirt type kvm qemu kvm guestmount packag name libguestf tool c legaci util pp packag unzip curl euca ool ensur present defin packag part packag part ensur present packag guestmount packag name ensur present debian legaci param libvirt type kvm qemu kvm guestmount packag name guestmount default fail unsupport osfamili osfamili osfamili debian use huge page use g huge page hugepag g opt ensur present file mnt hugepag gb ensur directori owner root group kvm mode requir packag libvirt type kvm exec mount hugetlbf g command mount hugetlbf hugetlbf kvm mode gid kvm pages gb mnt hugepag gb unless grep q mnt hugepag gb proc mount path usr sbin usr bin sbin bin requir file mnt hugepag gb use huge page libvirt hugetlbf mount hugetlbf mount run hugepag kvm mnt hugepag gb qemu hugepag valu set kvm hugepag els libvirt hugetlbf mount hugetlbf mount mnt hugepag gb qemu hugepag valu rm kvm hugepag els qemu hugepag valu set kvm hugepag libvirt hugetlbf mount hugetlbf mount run hugepag kvm els qemu hugepag valu rm kvm hugepag libvirt hugetlbf mount hugetlbf mount point hugepag g opt ensur set absent unset make sure set absent avoid error hugepag g opt ensur hugepag g opt ensur absent augea qemu hugepag context file etc default qemu kvm chang qemu hugepag valu notifi servic libvirt file line libvirt hugetlbf mount path etc libvirt qemu conf line libvirt hugetlbf mount match hugetlbf mount requir packag libvirt notifi servic libvirt file line libvirt g hugepag apparmor ensur hugepag g opt ensur path etc apparmor abstract libvirt qemu owner run hugepag kvm libvirt qemu line owner mnt hugepag gb libvirt qemu rw requir packag libvirt notifi exec refresh apparmor file line g hugepag fstab ensur hugepag g opt ensur path etc fstab line hugetlbf kvm mnt hugepag gb hugetlbf mode gid kvm pages gb augea qemu hugepag servic titl qemu kvm servic titl qemu kvm servic titl libvirt operatingsystem ubuntu libvirt type kvm todo skolekonov remov lp resolv https bug launchpad net ubuntu sourc qemu kvm bug file dev kvm ensur present group kvm mode servic titl qemu kvm file dev kvm notifi state chang vm task state class nova rpc backend queue provid fixm bogdando split amqp host modul sync rabbit host split hiera amqp host rabbit userid pick rabbit hash user nova rabbit password rabbit hash password glanc api server glanc api server debug debug use syslog use syslog use stderr use stderr log facil syslog log facil state path nova hash real state path report interv nova report interv servic time nova servic time notifi state chang notifi state chang notif driver ceilomet hash notif driver memcach server memcach server cinder catalog info pick nova hash real cinder catalog info volumev cinderv internalurl kombu compress kombu compress block devic alloc retri block devic alloc retri block devic alloc retri interv block devic alloc retri interv rabbit heartbeat timeout threshold rabbit heartbeat timeout threshold rabbit heartbeat rate rabbit heartbeat rate class nova cach enabl nova cach backend oslo cach memcach pool memcach server memcach server class nova avail zone default avail zone nova hash real default avail zone default schedul zone nova hash real default schedul zone cpu configur creat use host model may work expect guest cpu may differ configur may also confus guest os use combin cpu featur paramet cpuid level work issu fix good idea avoid use host model http libvirt org formatdomain html elementscpu https bug launchpad net mos bug libvirt cpu mode none instal configur nova comput legaci ceilomet notif nova instanc usag audit true instanc usag audit period hour disabl upstart startup instal operatingsystem ubuntu tweak ubuntu servic overrid nova comput packag name nova comput libvirt type explicit disabl file inject mean nbd libguestf former known reliabl problem latter work box ubuntu neither work ceph ephemer solut use config drive cloud init instead allow us unifi set ubuntu vs cento well ceph vs file ephemer see lp lp lp detail libvirt inject partit forc config drive true note bogdando deploy comput node disabl nova comput servic lp orchestr start enabl back deploy done note bogdando mayb chang host aggreg implement bp disabl new comput class nova comput enabl fals vncserver proxycli address get network role properti nova api ipaddr vncproxi protocol vncproxi protocol vncproxi host vncproxi host vncproxi port nova hash real vncproxi port forc config drive forc config drive pci passthrough nic whitelist json get nic passthrough whitelist sriov network devic mtu network devic mtu instanc usag audit instanc usag audit instanc usag audit period instanc usag audit period reserv host memori nova hash real reserv host memori config drive format config drive format allow resiz host true vcpu pin set nova hash real cpu pin nova config libvirt live migrat flag valu vir migrat undefin sourc vir migrat peer peer vir migrat live vir migrat persist dest libvirt block migrat flag valu vir migrat undefin sourc vir migrat peer peer vir migrat live vir migrat non share inc default connect type valu libvirt todo iberezovskiy rework option manag avail puppet nova modul defin nova config privsep osbrick helper command nova config privsep osbrick helper command valu sudo nova rootwrap etc nova rootwrap conf privsep helper config file etc nova nova conf use syslog nova config default use syslog rfc format valu true storag hash ephemer ceph storag hash volum ceph disk cachemod network writeback block none els disk cachemod file directsync block none operatingsystemmajreleas overrid requir ubuntu use uca libvirt packag libvirt servic name libvirt bin virtlock servic name virtlockd virtlog servic name virtlogd els libvirt servic name nova param libvirt servic name virtlock servic name nova param virtlock servic name virtlog servic name nova param virtlog servic name configur libvirt nova comput class nova comput libvirt libvirt virt type libvirt type libvirt cpu mode libvirt cpu mode libvirt disk cachemod disk cachemod libvirt inject partit libvirt inject partit vncserver listen remov unus origin minimum age second pick nova hash real remov unus origin minimum age second libvirt servic name libvirt servic name virtlock servic name virtlock servic name virtlog servic name virtlog servic name class nova migrat libvirt overrid uuid true legaci libvirt pp operatingsystem ubuntu packag cpufrequtil ensur present file etc default cpufrequtil content governor perform n requir packag cpufrequtil notifi servic cpufrequtil servic cpufrequtil ensur run enabl true status bin true packag titl cpufrequtil servic titl cpufrequtil defin servic cpufrequtil notifi modul modul name cannot notifi servic cpufrequtil packag updat packag libvirt type kvm ensur present packag nova param comput packag name case osfamili redhat libvirt type kvm exec etc sysconfig modul kvm modul path sbin usr sbin bin usr bin unless lsmod grep q kvm requir packag libvirt type kvm debian servic qemu kvm ensur run requir packag libvirt type kvm subscrib packag libvirt type kvm default fail unsupport osfamili osfamili servic titl libvirt servic titl nova comput packag titl nova comput libvirt type servic titl nova comput case osfamili redhat file line qemu selinux path etc libvirt qemu conf line secur driver selinux requir packag libvirt notifi servic libvirt debian file line qemu apparmor path etc libvirt qemu conf line secur driver apparmor requir packag libvirt notifi servic libvirt file line apparmor libvirtd path etc apparmor usr sbin libvirtd line unix use libvirt qemu match space unix exec refresh apparmor refreshon true command sbin apparmor parser r etc apparmor usr sbin libvirtd subscrib file line apparmor libvirtd default fail unsupport osfamili osfamili packag titl nova comput servic titl nova comput defin servic nova comput notifi modul modul name cannot notifi servic nova comput packag updat packag titl libvirt servic titl libvirt defin servic libvirt notifi modul modul name cannot notifi servic libvirt packag updat includ nova client ensur ssh client instal case osfamili debian scp packag openssh client multipath tool packag multipath tool redhat scp packag openssh client multipath tool packag devic mapper multipath default fail unsupport osfamili osfamili ensur packag scp packag multipath tool packag vim set ts sw et;1
593;class midonet mem vhost class instal apach httpd server configur custom virtualhost midonet manag paramet analyt ip public ip analyt servic listen cluster ip public ip insight boolean defin insight use mem apach port port apach listen midonet manag default mem apach docroot document root mem vhost default var www html mem apach servernam servernam mem vhost mem api namespac path api endpoint default midonet api mem trace namespac path analyt trace endpoint default trace mem analyt namespac path analy endpoint default analyt author midonet http midonet org copyright copyright c midokura sarl right reserv class midonet mem vhost analyt ip ipaddress cluster ip ipaddress insight fals mem apach servernam midonet param mem apach servernam mem apach docroot midonet param mem apach docroot mem api namespac midonet param mem api namespac mem trace namespac midonet param mem trace namespac mem analyt namespac midonet param mem analyt namespac mem proxi preserv host midonet param mem proxi preserv host mem apach port midonet param mem apach port ssl undef ssl cert undef ssl key undef inherit midonet param alias alia midonet manag path var www html midonet manag header set access control allow origin append access control allow header content type append access control allow header x auth token insight proxi pass path mem api namespac url http cluster ip midonet api path mem trace namespac url wss cluster ip trace path mem analyt namespac url wss analyt ip analyt els proxi pass path mem api namespac url http cluster ip midonet api path mem trace namespac url wss cluster ip trace valid array proxi pass valid string mem apach docroot includ apach includ apach mod header includ apach mod proxi includ apach mod proxi http ssl includ apach mod ssl apach vhost midonet mem servernam mem apach servernam docroot mem apach docroot proxi preserv host mem proxi preserv host proxi pass proxi pass header header alias alias ssl true ssl proxyengin true ssl cert ssl cert ssl key ssl key ssl proxi verifi none ssl proxi check peer cn ssl proxi check peer name ssl proxi check peer expir requir packag midonet param mem packag class apach mod ssl els apach vhost midonet mem servernam mem apach servernam docroot mem apach docroot proxi preserv host mem proxi preserv host proxi pass proxi pass header header alias alias requir packag midonet param mem packag;1
594;class ralli set configur ralli benchmark set paramet project domain option id domain project creat default os servic default resourc delet timeout option timeout second delet resourc default os servic default resourc manag worker option mani concurr thread use serv user context default os servic default user domain option id domain user creat default os servic default openstack client http timeout option http timeout openstack servic second float point valu default undef class ralli set project domain os servic default resourc delet timeout os servic default resourc manag worker os servic default user domain os servic default openstack client http timeout undef includ ralli set cinder includ ralli set ec includ ralli set glanc includ ralli set heat includ ralli set iron includ ralli set manila includ ralli set murano includ ralli set nova includ ralli set sahara includ ralli set swift includ ralli set tempest ralli config cleanup resourc delet timeout valu resourc delet timeout user context project domain valu project domain user context resourc manag worker valu resourc manag worker user context user domain valu user domain;1
595;class keyston feder mellon paramet method list method use authent separ comma array allow valu extern password token oauth saml requir string array valu note extern valu drop avoid problem idp name name name associ idp keyston requir string valu protocol name name protocol associ idp requir string valu admin port boolean valu ensur want configur k k feder use keyston virtualhost port option default fals main port boolean valu ensur want configur k k feder use keyston virtualhost port option default true modul plugin plugin authent acord choic made protocol modul option default keyston auth plugin map map string valu templat order number indic order concat fragment appli shibboleth configur keyston virtualhost valu valu greater less accord https github com puppetlab puppetlab apach blob master manifest vhost pp valu correspond order concat fragment name filter name limit valu correspond order concat fragment name file footer option default packag ensur option desir ensur state packag accept latest specif version default present class keyston feder mellon method idp name protocol name admin port fals main port true modul plugin keyston auth plugin map map templat order packag ensur present includ apach includ keyston dep includ keyston param note puppet apach modifi valu need updat templat order templat order fail templat order greater less extern method fail extern method drop avoid interfer apach mellon sp setup remot user env variabl alway set even empti valu saml method fail method contain saml one auth method els modul plugin keyston auth plugin map map fail plugin saml mellon keyston auth plugin map map valid bool admin port valid bool main port admin port main port fail virtualhost port configur pleas choos least one keyston config auth method valu join array method auth saml valu modul plugin ensur packag keyston param mellon packag name ensur packag ensur tag keyston support packag admin port concat fragment configur mellon port target keyston wsgi apach prioriti keyston wsgi admin conf content templat keyston mellon conf erb order templat order main port concat fragment configur mellon port target keyston wsgi apach prioriti keyston wsgi main conf content templat keyston mellon conf erb order templat order;1
