;texts;labels
2532;merg remot track branch trunk develop develop ;0
2533;fit anharmon chang file script ;0
2534;merg remot track branch trunk develop hmc ;0
2535;merg branch develop gonz chempot ;0
2536;updat refer ;0
2537;merg remot track branch origin gonz chempot gonz chempot ;0
2538;updat ref albeit incorrec ;0
2539;defin chksymbreak ;0
2540;merg branch hotfix develop ;0
2541;merg branch develop gonz chempot ;0
2542;merg branch hotfix develop ;0
2543;back broyden ;0
2544;typo ;0
2545;ref file ;0
2546;fir version test satisfactori allow test portabl ;0
2547;set toler zero continu defin ;0
2548;updat ref file start test ;0
2549;suppress translat invari spurious impos forc also final test ;0
2550;disabl echo grchempottn test purpos ;0
2551;updat arg setvtr relat routin ;0
2552;disabl incorpor grchempottn level forc reenabl later ;0
2553;updat ref unstabl test ;0
2554;convert lesson theori userguid ;0
2555;enlarg format huge epsilon zstar ;0
2556;suppress minor modif made test purpos ;0
2557;ehxc paw done dfptnl pert ;0
2558;dfptnl pert exc exc paw ehxc paw symmetr respect appropri permut pertub ;0
2559;merg branch develop abirul ;0
2560;comput kxc done pawxc ask pawdenpot ;0
2561;introduc kxc paw structur ;0
2562;merg branch fix nonlinear ;0
2563;small improv dfpt cgwf ipert natom ;0
2564;merg branch fix nonlinear ;0
2565;merg branch fix nonlinear ;0
2566;merg branch fix nonlinear ;0
2567;merg branch develop nonlinear ;0
2568;merg remot track branch abinit nonlinear nonlinear ;0
2569;first version full dfpt nonlinear pead pseudo ;0
2570;note variabl pead ;0
2571;term wih implement dfptnl pert ;0
2572;merg branch develop nonlinear ;0
2573;merg branch develop develop ;0
2574;adjust toler ubu intel mpich modifi ;0
2575;merg branch develop develop ;0
2576;initi ;0
2577;updat check list ;0
2578;appli make parent ;0
2579;updat month deliveri version number ;0
2580;final cleanup ;0
2581;add descript topic ;0
2582;updat doc ;0
2583;conver yaml python templat ;0
2584;improv doc ;0
2585;nonlop choic sign implement use dfptnl pert ;0
2586;dfptnl pert use getghc ;0
2587;import python code css ;0
2588;merg remot track branch gitlab trunk develop nonlinear ;0
2589;merg branch develop gitlab trunk abinit develop ;0
2590;bad copi past previou test ;0
2591;begin mix tau ;0
2592;print time spent dataset std ;0
2593;merg branch trunk nonlinear ;0
2594;add variabl nonlinear info control output debug mode nonlinear ;0
2595;merg remot track branch gitlab torrent misc nonlinear ;0
2596;merg branch trunk nonlinear ;0
2597;improv nonlop test script ;0
2598;merg branch trunk nonlinear ;0
2599;add factor dfptnl pert term ;0
2600;merg branch trunk nonlinear ;0
2601;add test appli hamiltonian use respfn ipert natom dfptnl pert ;0
2602;merg branch nonlinear abilab baguetl abinit nonlinear ;0
2603;take care parallel dpfntl pert ;0
2604;merg remot track branch gitlab torrent misc nonlop test ;0
2605;correct nonlop test choic work sign ;1
2606;add nonlop dfpt test ;0
2607;merg branch nonlinear gitlab baguetl abinit nonlinear ;0
2608;remov nhat rhor usexcnhat ;0
2609;remov time revers symmetri kptopt respfn ;0
2610;first modif order test appli ham ;0
2611;merg branch nonlinear media usbdisk git abinit nonlinear ;0
2612;take care symmetri ipert ipert ;0
2613;merg branch nonlinear media usbdisk git abinit nonlinear ;0
2614;merg branch nonlinear home baguetl program abinit nonlinear ;0
2615;merg branch nonlinear media usbdisk git abinit nonlinear ;0
2616;merg remot track branch latitud nonlinear nonlinear ;0
2617;add workflow diagram ;0
2618;deactiv docchk check forbidden doc yml replac unitest ;0
2619;defin topic relev modul fileformat miss old version ;0
2620;add ref dialog lesson ;0
2621;add jqueri ;0
2622;save work ;0
2623;convert yaml var python modul ;0
2624;mathjax ;0
2625;lesson ;0
2626;updat ref abirul ;0
2627;complet xgscalapack robodoc end marker ;0
2628;use public compon instead privat one ;0
2629;well abi unus use ;0
2630;abirul bypass limit abi unus call fake write ;0
2631;merg remot track branch remot biederj elpa biederj ;0
2632;lesson ;0
2633;save work ;0
2634;regener abiref databas betterbib migrat new version ;0
2635;final api ;0
2636;theori ;0
2637;updat ref ;0
2638;remov abi unus sinc avail structur type furthermnor copi bad structur chang abirul ref ;0
2639;final imag migrat ;0
2640;begin move imag new smart locat ;0
2641;cleanup welcom ;0
2642;save work ;0
2643;fix typo remov new bot section ;0
2644;still work lesson ;0
2645;begin polish lesson ;0
2646;merg remot track branch trunk develop elpa ;0
2647;merg branch develop gitlab trunk abinit develop ;0
2648;mkdoc run ;0
2649;remov old harcod link ;0
2650;cleanup user guid ;0
2651;detach variabl yaml object ;0
2652;markdown ;0
2653;continu merg abipi code variabl ;0
2654;import code variabl abipi ;0
2655;broken link report linkcheck due old releas note site ;0
2656;fix link add new entri variabl ;1
2657;integr readm file exampl ;0
2658;add test variabl test ;0
2659;merg branch develop gitlab abinit org trunk abinit mkdoc ;0
2660;remov remain gener file link ;0
2661;use wikilink pdf file ;0
2662;add readm ;0
2663;remov ionmov doc ;0
2664;add readm readm ;0
2665;deprec wikil without namespac ;0
2666;remov instal note replac instal ;0
2667;ration readm file ;0
2668;remov galleri interfac pseudo doc mkdoc ;0
2669;remov bzr file move pseudo develop section ;0
2670;merg mkdoc user guid guid remov old file ;0
2671;merg mkdoc theori theori ;0
2672;merg mkdoc tutori tutori remov old file ;0
2673;remov pymod ;0
2674;merg mkdoc variabl variabl remov biblio file ;0
2675;remov old file variabl ;0
2676;remov obsolet mkdoc code ;0
2677;add link tutori flowchart ;0
2678;remov default valu call variabl init ;0
2679;user guid ;0
2680;pawmkrho comput rhor fine grid option need dfptnl pert ;0
2681;replac abi hist hist ent abi hist etot ekin entropi ;0
2682;merg beuken develop abirul ;0
2683;insert cpp direct avail netcdf ;0
2684;slightli complet ;0
2685;updat ref ;0
2686;merg branch develop efma ;0
2687;fld option medium ;0
2688;effmass still present mkdoc yml ;0
2689;add abipi plot base base ;0
2690;merg branch efma gitlab abinit org trunk abinit efma ;0
2691;intermedi commit ;0
2692;shorten long line ;0
2693;merg branch develop gitlab abinit org trunk abinit beauti gmatteo ;0
2694;updat mkroutin script account new modul oblig ;0
2695;improv text doc sourc code tutori ;0
2696;enter eph driver fix sever issu frohlich model yet activ read activ ;0
2697;half way spin updat also new figur afm fcc test ;0
2698;merg branch develop efma ;0
2699;use aimag instead imag ;0
2700;complet renam topic effmass effectivemass prepar ndtset yet activ ;0
2701;merg branch releas beauti ;0
2702;renam section buda use mpich ;0
2703;renam section buda use mpich ;0
2704;add dfpt cycl plot ;0
2705;add abipi section figur ;0
2706;merg remot track branch bousquet beauti beauti gmatteo ;0
2707;adapt toler tutori nuc ;0
2708;final beautif process tuto dfpt justifi text think give better look ;0
2709;merg branch beauti gitlab abinit org trunk abinit beauti ;0
2710;chang imag aimag ;0
2711;updat ref file tutori nuc ;0
2712;merg jzwanzig beauti beauti ;0
2713;updat testinfo section test tgw suggest gmatteo ;0
2714;tweak optic ;0
2715;merg branch develop efma ;0
2716;merg remot track branch trunk develop beauti ;0
2717;add ref improv topic ;0
2718;mode polar comput averag phonon branch well compil well test ;0
2719;figur afm fcc gitignor auxiliari latex build file ;0
2720;alphabet list gitignor ;0
2721;reduc size imag ;0
2722;call ifc calcnwrit nana term ;0
2723;merg trunk beauti ;0
2724;updat test refer output file abiref tgw test ;0
2725;beautif dft dmft crpa udet tutori dmft variabl ;0
2726;merg branch develop beauti ;0
2727;abinit beautif dfpt var ffield var ;0
2728;merg vantroeyeb beauti aea beauti ;0
2729;merg mverstra beauti beauti ;0
2730;abinit beautif dfpt var ffield var ;0
2731;abinit beautif dfpt var ffield var ;0
2732;zpr gener frohlich comput still yet perfect agreement simpl cubic analyt result ;0
2733;beauti aim elast foldbloch tutori ;0
2734;clean comput direct weight spheric integr ;0
2735;slight modif frohlichmodel ;0
2736;miss latex equat improv text ;0
2737;replac gaussian quadratur phi normal homogen sampl sinc integrand period ;0
2738;merg petretto beauti beauti ;0
2739;save done ;0
2740;updat imag file format adapt name mkdoc ;0
2741;frohlichmodel subroutin effect mass work ;0
2742;frohlichmodel compil ;0
2743;merg pouillon beauti beauti ;0
2744;primit version frohlichmodel abl comput averag frohlich effect mass ;0
2745;merg branch efma efma ;0
2746;merg branch develop efma ;0
2747;slightli modifi use eph frohlichmodel time ;0
2748;merg jollet beauti beauti ;0
2749;merg remot track branch trunk develop beauti ;0
2750;beautifi optic ;0
2751;add support alia ;0
2752;also write point reduc coordin efma ;0
2753;add test spin dynam multibinit ;0
2754;comment warn normal user understand add suggest ;0
2755;exclud host buda gnu openmpi test mpiio mmm like ifort openmpi perhap someth buggi openmpi abinit ;0
2756;insert proper section buda gcc ;0
2757;merg branch releas gitlab trunk abinit releas ;0
2758;slight modif comment ;0
2759;xoroshiro random number gener spin dynam multibinit ;0
2760;suppress bot refer nightli test demand pool certifi anymor ;0
2761;suppress duplic declar nucdipmom due merg ;0
2762;defin buda gun bot test plugin ;0
2763;merg branch releas gitlab abinit org trunk abinit releas ;0
2764;add includ config ;0
2765;insert add robodoc end ;0
2766;add use abi profil error ;0
2767;merg branch releas merg ;0
2768;updat variabl iovar chkvar ;0
2769;add energi goal function need uncom ;0
2770;merg branch releas merg ;0
2771;merg branch releas gitlab trunk abinit releas ;0
2772;merg branch develop gitlab trunk abinit develop ;0
2773;merg branch develop gitlab trunk abinit develop ;0
2774;modif initrhoij restor normal behaviour ;0
2775;creat prepar test frohlich gener express ;0
2776;disambigu ;0
2777;recov dot remov switch mkdoc ;0
2778;simpler ;0
2779;abimkdoc plugin also requir local ;0
2780;merg branch develop gitlab trunk abinit develop ;0
2781;aesthet space interfac modul remov ;0
2782;resolv conflict ;0
2783;debug ;0
2784;updat test ;0
2785;abi profil ;0
2786;use abi dealloc spindynam ;0
2787;file new nuc exampl ;0
2788;exclud buda gnu mpich ;0
2789;chang cell ncell due upstream chang multibinit dataset ;0
2790;add spin dynam relat keyword chkvar ;0
2791;efma ncread complet also fix incimplet issu print efma ;0
2792;alloc dealloc kpt efma ;0
2793;efma path file read ;0
2794;merg remot track branch remot trunk develop develop ;0
2795;compil ;0
2796;merg remot track branch ref remot origin elpa elpa ;0
2797;merg npike beauti beauti ;0
2798;merg sponc beauti beauti ;0
2799;merg branch develop gitlab trunk abinit beauti ;0
2800;merg branch develop gitlab trunk abinit develop ;0
2801;merg branch develop gitlab trunk abinit develop ;0
2802;beautifi nuc add mossbauer exampl ;0
2803;initi efma ncread ;0
2804;merg remot track branch remot trunk develop beauti ;0
2805;comment twist cprj part ;0
2806;merg xuhe spindynam xuhe ;0
2807;merg branch develop gitlab trunk abinit develop ;0
2808;merg branch releas merg ;0
2809;merg branch releas gitlab trunk abinit releas ;0
2810;minor modif ;0
2811;merg remot track branch remot amartin multibinit amartin ;0
2812;add ref file ;0
2813;add licenc document ;0
2814;exclud builder instead exclud host ;0
2815;exclud host buda gnu openmpi like nag problem test ;0
2816;merg trunk develop ;0
2817;declar ;0
2818;remov input variabl supercel also initi global default supercel latt ;0
2819;merg trunk ;0
2820;merg brunev beauti beauti ;0
2821;merg amadon beauti beauti ;0
2822;test final ;0
2823;merg remot track branch github master develop ;0
2824;merg remot track branch remot trunk develop develop ;0
2825;initi ;0
2826;final merg ;0
2827;updat tdepe ;0
2828;come back ;0
2829;restor master develop ;0
2830;move acrossb rotmat geometri ;0
2831;move inupp fstring ;0
2832;prt cif prtposcar crystal ;0
2833;move matreigv matrginv abilasi ;0
2834;move sbf special func ;0
2835;hermit numer tool ;0
2836;abilint ;0
2837;uniformrandom numer tool ;0
2838;updat vtorho makemak ;0
2839;modifi non magnet pawpsp ;0
2840;merg trunk ;0
2841;updat ref crpa test ;0
2842;suppress comment pawpuxinit ;0
2843;add possibl lda gga calcul without spin polaris function usual calcul lsda sgga need still modifi doubl count compat dmft ;0
2844;subtract iopsp parser control abiauti ;0
2845;simpl updat date ;0
2846;merg biederj tdep test biederj ;0
2847;merg commit fbcc pouillon ;0
2848;merg pouillon split prep pouillon ;0
2849;merg remot branch origin tdep test tdep test ;0
2850;adjust tol respect result ;0
2851;updat ref ;0
2852;merg pouillon split prep dde pouillon ;0
2853;final conflict resolut ;0
2854;merg remot track branch remot origin releas cote ;0
2855;ctrap findmin move numer tool ;0
2856;seed inout wrong interfac use ;0
2857;merg branch develop efma ;0
2858;move overlap cgtool ;0
2859;move symkchk kpt ;0
2860;move cspint numer tool ;0
2861;move intrpl spline deprec ;0
2862;delet intrpl ;0
2863;export cspint ;0
2864;move blow pawuj pawuj util ;0
2865;abilint ;0
2866;abilint ;0
2867;remov interp ;0
2868;increas tolnlin ;0
2869;group memana routin memev ;0
2870;add miss import ;0
2871;encaspul aim procedur bader ;0
2872;abilint ;0
2873;ludcmp must public ;0
2874;move jacobi lubksb abilasi deprec ;0
2875;move find getdtset dtset ;0
2876;remov obsolet script ;0
2877;convert geometri wavefunct noncol markdown ;0
2878;abilint ;0
2879;move write var netcdf creat ncfile nctk deprec ;0
2880;add miss import ;0
2881;move parsefil parser ;0
2882;move appen importxyz parser ;0
2883;creat parser modul low level tool ;0
2884;fixsym geometri ;0
2885;merg branch abilint gitlab abinit org gmatteo abinit abilint ;0
2886;kramerskronig numer tool ;0
2887;merg branch abilint gitlab abinit org gmatteo abinit abilint ;0
2888;abilint ;0
2889;outwant outxml outqmc modul ;0
2890;replac homebreq homebrew ;0
2891;merg cote beauti cote ;0
2892;merg branch cote gitlab trunk abinit cote ;0
2893;correct year bibtex entri cohen chelikowski chang cite command optic coher correct refer ;0
2894;beauti ;0
2895;beauti ;0
2896;beauti ;0
2897;merg ;0
2898;merg trunk ;0
2899;remov duplic bibtex entri souvatzi file doc abiref bib made mksite command fail made sure kept entri command betterbib doibibtex ;0
2900;refer sai cite elast refer abiref bib mksite complain citat miss ;0
2901;updat ref file due commit ;0
2902;merg torrent beauti develop ;0
2903;merg torrent genest beauti develop ;0
2904;merg biederj beauti develop ;0
2905;complet clean tutori base base tddft ;0
2906;final modif vargeo input variabl ;0
2907;updat scalapack elpa ;0
2908;merg antoniu beauti beauti ;0
2909;merg lherbier beauti beauti ;0
2910;complet refer ixc variabl ;0
2911;merg branch beauti develop ;0
2912;merg bousquet beauti beauti ;0
2913;merg fnac beauti baf beauti ;0
2914;merg lherbier beauti beauti ;0
2915;beautif variabl gstate second round ;0
2916;adjust toler max ;0
2917;beautif variabl gstate first round ;0
2918;merg branch develop efma ;0
2919;line exceed charact ;0
2920;suppress duplic entri sai ;0
2921;bib refer ;0
2922;abi dealloc statement miss ;0
2923;suppress erron comment ;0
2924;updat ref ;0
2925;start final ;0
2926;merg remot track branch trunk develop beauti ;0
2927;merg setten master beauti ;0
2928;toward true low level abinit lln yann ;0
2929;merg branch develop cote ;0
2930;iminor modif ;0
2931;merg fgoudreault develop cote ;0
2932;merg cote beauti cote ;0
2933;merg branch releas biederj ;0
2934;restor option charact triq ;1
2935;move wannier wannier vdwxc vdwxc solv circular depend ;0
2936;updat stale refer abilasi bla ;0
2937;move linalg linalg satisfi depend ;0
2938;remot sai twice ;0
2939;merg remot track branch upstream develop beauti ;0
2940;ran abilint ;0
2941;merg branch split prep split prep ;0
2942;merg remot track branch trunk develop split prep ;0
2943;move xgtool diago high level ;0
2944;merg henriqu beauti beauti ;0
2945;move symkpt new kpoint directori ;0
2946;prepar build system restructur sourc tree ;0
2947;merg biederj master badba biederj ;0
2948;improv test tdep ;0
2949;merg remot track branch trunk master ;0
2950;merg remot track branch trunk develop tdep test ;0
2951;resolv conflict doc merg trunk ;0
2952;merg trunk ;0
2953;updat number cpu scalapack ;0
2954;updat copyright year ;0
2955;merg branch releas develop ;0
2956;initi ;0
2957;merg branch releas develop ;0
2958;merg branch releas ;0
2959;creat ;0
2960;efma written ;0
2961;forgot abilint understand fortran ;0
2962;updat ref abirul ;0
2963;remov unus arg ;0
2964;remov unus arg ;0
2965;remov unus arg ;0
2966;remov unus arg ;0
2967;remov unus arg remov routin belong modul cpp direct problem ;0
2968;merg branch hotfix torrent ;0
2969;merg tag multibinit ;0
2970;one ;0
2971;merg branch develop gitlab trunk abinit develop ;0
2972;suppress unus variabl ;0
2973;remov unus variabl ;0
2974;remov last big bunch unus variabl ;0
2975;updat refer abirul ;0
2976;remov old code mkphdo ;0
2977;remov unus arg ;0
2978;remov unus arg ;0
2979;remov unus arg ;0
2980;remov unus argument ;0
2981;clean tetrahedron ;0
2982;ignor tdep binari ;0
2983;merg branch develop gitlab trunk abinit develop ;0
2984;discret densiti oper chern number ;0
2985;use tetra blochl weight instead tetra get onewk faster nproc ;0
2986;abirul buildsi ;0
2987;abirul refer chang line displac strang ;0
2988;huge speedup mkphdo even gauss dens ngqpt ;0
2989;merg branch phdo gitlab abinit org gmatteo abinit phdo ;0
2990;add ref file phdo deriv quantiti prepar refactor ;0
2991;updat ref file phdo type agre trunk master ;0
2992;save huge amount memoey anaddb ;0
2993;slight modif mpi setup ;0
2994;merg branch develop gitlab abinit org trunk abinit phdo ;0
2995;add mpi arg runtest remov unus variabl ;0
2996;merg branch develop gitlab trunk abinit develop ;0
2997;treat properli arg use abi etsf ;0
2998;remov anoth set unus argument treat properli ;0
2999;gener abi unus nctype ;0
3000;suppress unus arg treat adequ ;0
3001;updat ref file abirul ;0
3002;abi unus nctab ;0
3003;treat properli option arg use bigdft ;0
3004;merg branch docdir develop ;0
3005;chang default cutoff anharm ifc ;0
3006;merg remot track branch trunk develop multibinit ;0
3007;updat ref abirul ;0
3008;unus arg remov ;0
3009;merg branch abirul gitlab trunk abinit abirul ;0
3010;updat ref abirul ;0
3011;fulli upgrad psml pseudopotenti parser psml api ;0
3012;start upgrad psml parser new api ;0
3013;start upgrad psml parser new api ;0
3014;ran abilint ;0
3015;ran abilint ;0
3016;merg tag start abinit repo trunk abinit new psml api support ;0
3017;remov unus argument ;0
3018;abirul ;0
3019;abirul ;0
3020;merg remot track branch trunk develop multibinit ;0
3021;merg branch develop nag ;0
3022;write explicitli lower bound vcount ;0
3023;updat libxc refer due chang nstep ;0
3024;merg remot track branch trunk develop multibinit ;0
3025;updat ref abiru also upgrad gener file varset gstate html ;0
3026;suppress unus arg ;0
3027;remov unus argument ;0
3028;updat toler bob openmp ;0
3029;chebfi compat paral kgb ;0
3030;chern number mainli test wavefunct overlap ;0
3031;chang default valu bmass qmass updat ref ;0
3032;save statement modul pleas possibl compil thank matteo ;0
3033;merg branch develop gitlab trunk abinit develop ;0
3034;reactiv test mpiio processor ;0
3035;merg branch quickfix gitlab torrent abinit develop ;0
3036;new test test ionmov silicon atom run time laptop ;0
3037;output upper triangl half msqd matrix ;0
3038;merg remot track branch torrent quickfix torrent ;0
3039;restor old default output ifc ;0
3040;merg trunk ;0
3041;restor old default output ifc ;0
3042;restor old default output ifc ;0
3043;even explicit zero ifc output code ;0
3044;restor default alexandr see want multibinit ;0
3045;updat btrap file header default ifcout ;0
3046;merg branch develop gitlab trunk abinit develop ;0
3047;work optcel interfac lbfg chang ;0
3048;multibinit add setter harmon term chang updat ref ;0
3049;new optim geometri relax base bfg algorithm found netlib org origin subroutin translat fortran new valu ionmov author develop final yet optcel code yet ;0
3050;merg branch develop abinit gitlab trunk abinit quickfix ;0
3051;cleanup ;0
3052;multibinit add xml strain coupl ;0
3053;replac getkgrid kpt ibz kptrlatt ;0
3054;abilint ;0
3055;merg remot track branch origin eph ;0
3056;save work ;0
3057;merg remot track branch gmatteo runtest gmatteo ;0
3058;merg remot track branch gmatteo fatband bfd gmatteo ;0
3059;phgamma need edo ;0
3060;merg branch develop gmatteo ;0
3061;merg branch develop gitlab abinit org trunk abinit runtest ;0
3062;use new api tetrahedra eph code ;0
3063;replac smpbz getkgrid tetra kptrlatt ;0
3064;avoid divid bose factor set default temp grid eph ;0
3065;multibinit add strain coupl output stress tensor updat ref ;0
3066;consist check orbmag variabl ;0
3067;appli make parent ;0
3068;updat toler modifi ;0
3069;merg remot track branch baguetl hotfix dfpt scfcv baguetl ;0
3070;merg remot track branch amartin develop amartin ;0
3071;add input file ref ;0
3072;merg branch kpoint gitlab abinit org gmatteo abinit kpoint ;0
3073;merg branch develop gitlab ygillet abinit abivar ;0
3074;appli make abiauti ;0
3075;mistyp valu ifcout ;0
3076;initi next releas note instal note featur ;0
3077;merg remot track branch ygillet abivar ygillet ;0
3078;appli python abi ymlhtml use new version yannick ;0
3079;tune psml test make faster ;0
3080;merg tag start ;0
3081;orbmag data type initorbmag much like initberri ;0
3082;merg branch mverstra gitlab trunk abinit mverstra ;0
3083;adjust toler test ;0
3084;updat refer file due mverstra develop ;0
3085;merg remot track branch mverstra develop mverstra ;0
3086;merg remot track branch trunk develop hotfix dfpt scfcv ;0
3087;merg remot track branch antoniu develop antoniu ;0
3088;merg remot track branch biederj mytrunk biederj ;0
3089;merg branch develop gitlab amartin abinit develop ;0
3090;updat electronphononcoupl packag temperatur depend spectral function better document ;0
3091;merg remot track branch trunk develop develop ;0
3092;prepar pull ;0
3093;miss dealloc found max ;1
3094;bad merg marc modif prtvclmb ;0
3095;doubl output vclmb variabl name wrong tdep output ;0
3096;output short rang ifc file tdep ;0
3097;replac tab four space abivar ;0
3098;merg branch develop develop ;0
3099;fulli upgrad psml pseudopotenti parser psml api ;0
3100;trick bypass unus argument defin bigdft librari ;0
3101;fulli upgrad psp support psml api ;0
3102;chang ;0
3103;merg remot track branch gitlab trunk develop nonlinear pol ;0
3104;merg remot track branch gitlab trunk develop nonlinear pol ;0
3105;updat ref new test ;0
3106;add comment ;0
3107;merg remot track branch gitlab trunk develop nonlinear pol ;0
3108;adjust toler ;0
3109;add test slk rankpp ;0
3110;updat ref ;0
3111;back small toler ;0
3112;chang ncpu test abiref ;0
3113;merg remot track branch gitlab trunk develop nonlinear pol ;0
3114;merg trunk develop ;0
3115;merg trunk devel ;0
3116;typo ;0
3117;develop pjj integr ;0
3118;merg branch twist develop ;0
3119;speed improv getcprjb friend ;0
3120;getcprjb friend compil run slowli ;0
3121;partial getcprjb updat orb mag test ;0
3122;remov symmetri kptopt repsfn ;0
3123;merg remot track branch gitlab trunk develop nonlinear ;0
3124;comput exchang term dfptnl pert nspden ;0
3125;solv conflict ;0
3126;clean ;0
3127;add input variabl disabl precomput data fit save memori ;0
3128;resolv conflict ;0
3129;resolv conflict ;0
3130;add spin reciproc file ;0
3131;add ispin prim rvec spin term ;0
3132;work version basic thing ;0
3133;reconstruct spin hist file ;0
3134;typo ;0
3135;updat ref ;0
3136;fulli upgrad psp support psml api ;0
3137;clean arg print efma start assembl array print efma file ;0
3138;merg branch develop efma ;0
3139;suppress degl treat record efmasdeg structur datatyp ;0
3140;suppress degener recort efmasdeg ;0
3141;replac efma efmasdeg check degeneraci suppress record band rang efmasdeg ;0
3142;suppress deg dim record efmasdeg improv document ;0
3143;elimin convers warn ;0
3144;switch band kpt indic efmasv respect usual order ;0
3145;merg remot track branch trunk develop multibinit ;0
3146;array readi print efma ;0
3147;switch pair indic chc eig diag ;0
3148;fill eig diag arr ;0
3149;comment modif trunk merg ;0
3150;merg tag start multibinit ;0
3151;suppress initi zero src xgtool appar need ;0
3152;merg remot track branch baguetl nonlinear pol baguetl ;0
3153;initi ;0
3154;start work subroutin print efma document code jonathan ;0
3155;chang routin name print efma print efma ;0
3156;document new input variabl eph frohlichm prtefma ;0
3157;merg remot track branch gitlab trunk develop nonlinear pol ;0
3158;final chang ecut pawecutdg seem work well ;0
3159;initi ;0
3160;place check valu prtefma eph frohlichm ;0
3161;defin two new input variabl prtefma eph frohlichm ;0
3162;chang tol chang ecut ;0
3163;updat ref ;0
3164;improv error messag ;0
3165;adjust tolnlin reduc tolwfr ;0
3166;merg remot track branch ref remot origin elpa elpa ;0
3167;color must non neg ;1
3168;outvar typo ;0
3169;ongo spin hist ;0
3170;temp ;0
3171;first success spin dyanmic run ;0
3172;remov unneed abi unus ;0
3173;adjust preprocess section pspin conform abirul ;0
3174;adjust preprocess section pspin conform abirul ;0
3175;merg branch new psml api support abinit repo pouillon abinit new psml api support ;0
3176;merg branch abinit develop hotfix ylmcd ;0
3177;merg tag start new psml api support ;0
3178;merg remot track branch remot pouillon new psml api support pouillon ;0
3179;merg branch henriqu develop ;0
3180;merg multibilit ;0
3181;merg branch pouillon develop ;0
3182;clean exclud host exclud builder updat known problem run gener doc ;0
3183;appli make parent ;0
3184;appli abiauti ;0
3185;initi releas note instal note ;0
3186;final updat check list ;0
3187;merg remot track branch remot petretto develop petretto ;0
3188;merg branch develop gitlab trunk abinit develop ;0
3189;last updat abirul refer ;0
3190;perhap last bunch unus variabl treat properli ;0
3191;updat ref abirul ;0
3192;replac eelf elf ;0
3193;abi unus use libpaw ;0
3194;merg remot track branch trunk develop multibinit ;0
3195;add strain coupl anharmon strain option bound process ;0
3196;remov unus arg treat properli ;0
3197;remov unus arg ;0
3198;remov unus arg ;0
3199;import psml test refer abiref ;0
3200;import psml test refer abiref ;0
3201;gener new refer psml test seri ;0
3202;gener new refer psml test seri ;0
3203;merg branch psml new new psml api support ;0
3204;includ modifi section atla jmb ;0
3205;suppress duplic atla section ;0
3206;merg branch develop gitlab trunk abinit develop ;0
3207;initi ;0
3208;first success compil spin dynam ;0
3209;remov duplic free effpot xml ;0
3210;save supercel vector supercel ;0
3211;add spin dynam sourc code ;0
3212;add spin dynam branch ;0
3213;chang way spinat taken account initrhoij ;0
3214;add dump hist imag ;0
3215;flush see run ;0
3216;test fix ;0
3217;updat ref ;0
3218;updat test ;0
3219;chang gamma nice plot qagat ;0
3220;updat tdep custom input file hist file creat testsuit tdep first test ;0
3221;merg upstream ;0
3222;final updat abicheck buildsi ref abiref nag openmpi ;0
3223;initi ;0
3224;import modif jmb order allow bot abiref gnu debug test abirul other ;0
3225;updat refer test abirul ;0
3226;start final version ;0
3227;merg bousquet hotfix bousquet ;0
3228;chang default valu magcon lambda ;0
3229;merg gmatteo invalid close gmatteo ;0
3230;dvdb interpol write master close ount ;0
3231;merg branch hotfix gitlab trunk abinit hotfix ;0
3232;initi ;0
3233;updat ref graphen bot ;0
3234;prepar releas ;0
3235;switch graphen gnu graphen gnu ;0
3236;suppress miss link ;0
3237;modifi test lack portabl bob openmp ;0
3238;move xredxcart friend geometri ;0
3239;begin group procedur geometri touch spgfinder code ;0
3240;doi work gave work url ;0
3241;suppress var html file ;0
3242;merg jollet input web input web ;0
3243;complet list link foldbloch ;0
3244;back normal ;0
3245;switch max charact max charact ;0
3246;continu replac varfil varset ;0
3247;appli gener doc ;0
3248;translat mani link shortcut ;0
3249;lesson base ;0
3250;shorten link ;0
3251;shorten link ;0
3252;shortcut ;0
3253;reestablish full flow gener doc ;0
3254;final lesson spin tag also minor modif tabl content ;0
3255;analysi tool lesson ;0
3256;help file foldbloch look allright ;0
3257;complet help foldbloch yml ;0
3258;add help file foldbloch forgotten ;0
3259;adjust toler new test ;0
3260;merg branch hotfix abinit gitlab trunk abinit quickfix ;0
3261;updat ref modifi test ldau adjust array size ;0
3262;add link electron phonon topic ;0
3263;make lda localex calcul compat nspden ;0
3264;merg remot track branch trunk input web input web ;0
3265;add topic anaddbcommon anaddbspec anaddbepc ;0
3266;appli gener doc ;0
3267;appli gener doc ;0
3268;merg jollet input web input web ;0
3269;keep strict input web branch merg input web ;0
3270;updat ref file test abirul ;0
3271;adjust one toler updat docchk ;0
3272;add topic bader optic ;0
3273;lesson base ;0
3274;lesson basic paral ;0
3275;anoth typo ;0
3276;lesson casida also add three refer ;0
3277;lesson paral string ;0
3278;lesson paw add kress ;0
3279;lesson paw ;0
3280;lesson paw ;0
3281;lesson ;0
3282;lesson sourc code add warn ;0
3283;lesson tdepe ;0
3284;lesson bse ;0
3285;lesson ucalc crpa ;0
3286;lesson udet ;0
3287;lesson wannier ;0
3288;paral string becom paral imag ;0
3289;updat tutori flowchart ;0
3290;help aim ;0
3291;lesson paral moldyn ;0
3292;merg gmatteo hotfix gmatteo ;0
3293;add flowchart ;0
3294;lesson paral mbt ;0
