;texts;labels
3655;prune unnecessari librari ;0
3656;openmp red sky makefil ;0
3657;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3658;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3659;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3660;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3661;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3662;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3663;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3664;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3665;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3666;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3667;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3668;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3669;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3670;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3671;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3672;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3673;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3674;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3675;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3676;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3677;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3678;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3679;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3680;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3681;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3682;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3683;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3684;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3685;updat user eff exampl use comput properti atom ;0
3686;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3687;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3688;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3689;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3690;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3691;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3692;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3693;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3694;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3695;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3696;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3697;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3698;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3699;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3700;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3701;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3702;support short neighbor list bodi kernel gpu vashishta gpu ;0
3703;cmake add cross configur warn ;0
3704;skip tabl consist check bitmap tabl ;0
3705;avoid makefil failur lammp configur yet ;0
3706;updat quip exampl closer match typic lammp exampl ;0
3707;remov unus function rand pool wrap kokko ;0
3708;merg pull request lammp doc user meso ;0
3709;merg branch master aug user dpd kokko merg ;0
3710;sovers need static lib ;0
3711;minor chang ;0
3712;merg pull request ohenrich user cgdna ;0
3713;ltbbmalloc requir ;0
3714;doc edit miss earlier commit ;0
3715;ensur consist document ;0
3716;correct handl keyword netcdf dump suggest pastewka review ;0
3717;refactor neighbor histori ;0
3718;chang rrespa neighbor list ;0
3719;variou small cosmet adjust increas conform lammp program convent ;0
3720;add multipl inherit pair multi luci kokko ;0
3721;tweak charg histori fix qeq reax kokko ;0
3722;correctli account individu bond angl dihedr ;0
3723;perform increas charg implicit reaxff chang cutoff select ;0
3724;add kokko skip list capabl ;0
3725;state name affect variabl error messag possibl ;0
3726;merg pull request akohlmey airebo exampl ;0
3727;altern link line intel mkl ;0
3728;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3729;user dpd kokko tighten ssa data alloc need futur version plan use space ghost work queue ;0
3730;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3731;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3732;merg branch master github com lammp lammp ;0
3733;merg pull request timattox new neighbor ;0
3734;kokko vashishta ;0
3735;merg branch master kokko vashishta ;0
3736;merg branch master small fix updat ;0
3737;add user omp version pair style agni ;0
3738;merg pull request akohlmey tersoff modc ;0
3739;merg pull request andeplan poem ;0
3740;merg pull request dstelter grem featur ;0
3741;merg branch grem featur http github com dstelter lammp grem featur ;0
3742;small comment whitespac tweak ;0
3743;integr atom vec dpd kokko packag ;0
3744;fix typo user omp support omiss ;0
3745;small tweak kokko neighbor ;0
3746;merg branch master user dpd kokko dec patch ;0
3747;user dpd new neighbor list code ssa give neighbor ghost simplifi process neighbor list fix shardlow note pair evalu order chang caus numer differ ;0
3748;merg branch pair tabl inherit http github com iban lammp iban pair tabl inherit ;0
3749;user dpd copi inlin coordbin function nbin kokko nbin ssa ;0
3750;user dpd varieti fix new ssa kokko code still function ;0
3751;improv perform read data gzip file use taskset normal gzip process would pin core mpi rank process make pipe stay one core cach forc two process fight core slow thing ;0
3752;one type templat capabl vector oper clean timer ;0
3753;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3754;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3755;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3756;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3757;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3758;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3759;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3760;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3761;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3762;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3763;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3764;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3765;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3766;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3767;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3768;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3769;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3770;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3771;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3772;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3773;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3774;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3775;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3776;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3777;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3778;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3779;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3780;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3781;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3782;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3783;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3784;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3785;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3786;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3787;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3788;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3789;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3790;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3791;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3792;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3793;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3794;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3795;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3796;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3797;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3798;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3799;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3800;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3801;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3802;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3803;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3804;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3805;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3806;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3807;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3808;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3809;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3810;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3811;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3812;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3813;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3814;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3815;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3816;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3817;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3818;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3819;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3820;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3821;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3822;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3823;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3824;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3825;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3826;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3827;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3828;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3829;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3830;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3831;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3832;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3833;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3834;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3835;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3836;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3837;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3838;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3839;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3840;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3841;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3842;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3843;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3844;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3845;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3846;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3847;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3848;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3849;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3850;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3851;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3852;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3853;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3854;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3855;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3856;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3857;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3858;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3859;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3860;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3861;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3862;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3863;git svn svn svn icm templ edu lammp trunk fba dbcdaa ;0
3864;add crude check print warn use comput cnp atom multi type system ;0
3865;reduc memori churn pair tabl kokko ;0
3866;reduc memori churn fix kokko ;0
3867;reduc memori churn pair multi luci kokko ;0
3868;updat kokko lib ;0
3869;remov tpl dir ;0
3870;merg pull request timattox user dpd gbhack optim ;0
3871;maint turn global option thermo thermo option enabl dump thermo data netcdf file ;0
3872;maint turn global option thermo thermo option enabl dump thermo data netcdf file parallel netcdf mpiio variant ;0
3873;maint updat contact data fix typo ;0
3874;maint dumpnetcdf dumpnetcdfmpiio need access thermo output ;0
3875;doc updat dump modifi dump netcdf document ;0
3876;maint simplifi gpl header ;0
3877;add miss sync modifi fix shardlow kokko ;0
3878;match reax pair style variant prefix full name ;0
3879;expand error messag requir reax deriv pair style ;0
3880;identifi molecul cluster fall back unfilt coordin ghost atom ;0
3881;output detail multi thread perform data timer full ;0
3882;creat packag user meamc ;0
3883;chang cpp better integr makefil ;0
3884;reformat code clang format mozilla style guid ;0
3885;convert allow multipl instanc ;0
3886;appli rigid bodi check displac atom command ;0
3887;adjust comput cnp atom match document need skip atom comput group ;0
3888;merg branch collect small chang github com akohlmey lammp collect small chang ;0
3889;sbmask function flag const indic side effect ;0
3890;make pair style cut tipp long omp long tipp long long tipp long omp consist reset tipp style ;0
3891;appli rigid bodi check exampl code ;0
3892;integr comput cnp atom contribut paulo branicio usc ;0
3893;add exampl input comput cnp atom ;0
3894;merg branch fix domain pointer http github com andeplan lammp collect small chang ;0
3895;merg branch master add user reaxc omp ;0
3896;remov longer correct sentenc set command doc ;0
3897;made command option lammp standard style ;0
3898;add clarif impact special bond manybodi potenti ;0
3899;add api modifi check atom overlap rigid fix ;0
3900;appli test overlap rigid bodi set veloc command ;0
3901;remov unnecessari fenc ;0
3902;simplifi code rigid bodi overlap check ;0
3903;maint switch netcdf bit offset bit data handl frame unlimit dimens becom import system size mio atom upward ;0
3904;add flag reinit arg fix rigid rigid small ;0
3905;make certain domain box chang initi use ;0
3906;merg branch user manifold gaussian bump ;0
3907;gaussian bump updat mail address ;0
3908;updat mail affili stefan paquay user manifold relat file ;0
3909;merg branch collect small chang github com akohlmey lammp collect small chang ;0
3910;alia pair style smooth linear remov updat relat file ;0
3911;minor whitespac cleanup ;0
3912;bookkeep updat trigger style remov ;0
3913;local variabl pair style eam shadow class member renam local variabl fptr ;0
3914;whitespac cleanup ;0
3915;make chang pass compil test ;0
3916;exampl input file tweak ;0
3917;ensur allocat doubl type initi ;0
3918;merg pull request andeplan hexord fix ;0
3919;merg pull request akohlmey add atomonli npair omp ;0
3920;merg pull request akohlmey add comput cnp ;0
3921;merg pull request stanmoor remov fenc ;0
3922;merg pull request akohlmey check rigid overlap ;0
3923;merg pull request akohlmey select rigid reinit option ;0
3924;merg pull request pakketeretet user manifold gaussian bump ;0
3925;merg pull request stanmoor kokko updat ;0
3926;merg pull request pastewka dump ;0
3927;merg pull request akohlmey tipp cleanup refactor ;0
3928;merg pull request akohlmey user talli refactor ;0
3929;merg pull request andeplan vashishta gpu ;0
3930;merg pull request dstelter master ;0
3931;merg pull request ohenrich user cgdna ;0
3932;revert avoid undesir neg forc high particl veloc granular model ;0
3933;merg pull request akohlmey collect small chang ;0
3934;merg pull request bugfix airebo nconj kroneck ;0
3935;merg pull request akohlmey static ring comm ;0
3936;chang affili ;0
3937;restor heurist check integr broke merg ;0
3938;mergesort perform improv ;0
3939;merg pull request akohlmey restor heurist fix shardlow ;0
3940;user intel upgrad brown ;0
3941;merg pull request lammp add user reaxc omp ;0
3942;merg pull request emilemara neb chang ;0
3943;add miss mergesort header ;0
3944;add rigid bodi overlap warn chang box delet atom ;0
3945;improv ness elimin macro ;0
3946;remov ambigu access conflict exp pair style agni omp move exp math special ;0
3947;updat document user meamc packag pair style meam ;0
3948;chang incorrect einertia constant rigid bodi integr integr ;0
3949;merg branch collect small chang github com akohlmey lammp collect small chang ;0
3950;convert reindex phir array ;0
3951;print incompat pair style warn user talli mpi rank ;0
3952;refactor user talli comput handl spars hybrid system ;0
3953;updat user talli exampl ;0
3954;remov dead code ;0
3955;move rho gamma array field meam remov argument arrdim macro ;0
3956;whitespac cleanup ;0
3957;vashishta gpu packag nvidia ;0
3958;vashishta opencl makefil ;0
3959;remov non gener cuda dir makefil ;0
3960;remov debug output ;0
3961;comput scalar fix grem easier output manag updat exampl show use ;0
3962;remov unneed gitignor ;0
3963;updat thermo modifi exampl ;0
3964;updat doc vashishta gpu ;0
3965;chang ring commun api longer requir static variabl point caller ;0
3966;remov need static class member variabl dump irregular ;0
3967;set lattic null creat ;0
3968;avoid undesir neg forc high particl veloc granular model ;0
3969;support atom style variabl assign imag flag set command ;0
3970;merg branch fix adapt doc fix http github com pakketeretet lammp collect small chang ;0
3971;pair singl support python pair style exampl ;0
3972;add partial document pair style python ;0
3973;bunch refactor chang python pair style exampl ;0
3974;updat pair style python doc ;0
3975;chang coulomb exampl use cutoff coulomb ;0
3976;make hybrid exampl use half atom python half cut ;0
3977;new long ranc exampl use hybrid overlay tabl part ;0
3978;add readm file discuss variou python pair style usag exampl ;0
3979;small format correct pair python style ;0
3980;updat exampl output ;0
3981;lock sphinx command version sinc version seem break one extens use ;0
3982;updat citat multi element edip potenti ;0
3983;merg pull request lammp neigh occasion bugfix ;0
3984;merg pull request akohlmey pair mors smooth linear bugfix ;0
3985;merg pull request akohlmey collect small chang ;0
3986;merg pull request akohlmey airebo spline bugfix refactor ;0
3987;merg pull request akohlmey add gao weber style ;0
3988;merg pull request akohlmey pair set cut bugfix ;0
3989;merg pull request akohlmey pair edip multi element ;0
3990;merg pull request akohlmey thread safe bias ;0
3991;sever featur neb ;0
3992;merg pull request akohlmey add pair python ;0
3993;convert bigint valu bond angl dihedr improp doubl evalu keyword variabl express ;0
3994;move pair zbl user misc packag ;0
3995;merg branch exaalt gitlab com exaalt lammp exaalt ;0
3996;altern link line intel mkl ;0
3997;correct inner loop rang reset cutoff redefin pair style ;0
3998;provid refer output python pair style input ;0
3999;replac pow sqrt ;0
4000;dead code remov ;0
4001;whitespac cleanup ;0
4002;use syntax key lookup python compat ;0
4003;add gao weber potenti regular zbl core sic potenti file ;0
4004;extract common wrapper python compat header ;0
4005;avoid preprocessor warn place python includ file top suggest python doc ;0
4006;minor coeffici lookup improv ;0
4007;merg branch add pair python github com akohlmey lammp add pair python ;0
4008;whitespac cleanup ;0
4009;fix typo doc ;0
4010;fix typo rerun doc close ;0
4011;improv version airebo spline base suggest marku hoehnerbach ;0
4012;import multi element compat pair style edip edip multi ;0
4013;port thread safe temperatur bias lammp icm ;0
4014;add contribut sic edip potenti file ;0
4015;chang python pair style load ;0
4016;simplifi class name pair style python exampl add spc water exampl ;0
4017;updat log file pair style python exampl ;0
4018;updat log file python pair style exampl ;0
4019;correct author attribut ;0
4020;comput properti twice ;0
4021;merg pull request akohlmey fix bigint thermo variabl bug ;0
4022;updat doc patch releas ;0
4023;triclin member variabl referenc destructor thu must initi constructor ;0
4024;augment document newli multi thread reax style ;0
4025;dead code remov reformat ;0
4026;prevent segfault defin pair style comb without argument ;0
4027;fix typo dox ;0
4028;merg branch user manifold doc fix http github com pakketeretet lammp doc fix ;0
4029;add miss neighbor list class definit user omp ;0
4030;use correct ndegre instead nnn ;0
4031;remov bug fix neb cpp prevent freeend work properli plu exampl neb freeend ;0
4032;remov bug fix neb cpp prevent freeend work properli plu exampl neb freeend ;0
4033;displac atom rotat need oper unwrap coordin imag flag set zero ;0
4034;must use strtok librari function entrant may use insid lammp command ;0
4035;merg branch doc fix github com akohlmey lammp doc fix ;0
4036;need special whitespac handl librari interfac ;0
4037;snap chang aidan ;0
4038;merg pull request andeplan gcmc fix ;0
4039;merg pull request andeplan gcmc fix nlocal ;0
4040;merg pull request akohlmey doc fix ;0
4041;merg pull request rbberger small updat ;0
4042;merg pull request lammp snap ;0
4043;miss pre doc src fix adapt txt ;0
4044;add atomonli optim neighbor list build style user omp ;0
4045;major neighbor list style whitespac cleanup ;0
4046;updat master may ;0
4047;remov trail whitespac ;0
4048;merg pull request lammp pre patch ;0
4049;avoid use instead consist ;0
4050;merg pull request akohlmey doc exampl fix ;0
4051;small format chang work anymor ;0
4052;format fix pair style python ;0
4053;forc pdf document build fail first error ;0
4054;small format chang ;0
4055;chang doc link ;0
4056;patch may ;0
4057;format cleanup combin mpi allreduc call ;0
4058;silenc sever compil warn ;0
4059;chang exampl input backward compat ;0
4060;use instead oper consist ;0
4061;remov trail whitespac ;0
4062;neblongrang incorrectli set fals default revert true ;0
4063;merg remot track branch upstream master small updat ;0
4064;renam nall class member numal avoid confus common convent nall atom nlocal atom nghost ;0
4065;tri free null commun ;0
4066;grow array realloc alway check atom nmax atom nlocal els array may inconsist size commun lead data corrupt ;0
4067;remov unus code detect cover cid ;0
4068;format cleanup ;0
4069;restor explicit nan constant output ;0
4070;clean doc pair more miss pre ruin format ;0
4071;merg remaind user reaxc omp code still lot work compil fopenmp activ ;0
4072;restor old qsort base code add preprocessor direct switch ;0
4073;remov ifdef select plain hybrid merg sort use hybrid ;0
4074;updat master ;0
4075;safer handl processor local atom ;0
4076;adjust gitignor ;0
4077;work short neighbor list tersoff gpu ;0
4078;minor cleanup tersoff gpu ;0
4079;short neighbor list implement tersoff zbl gpu tersoff mod gpu ;0
4080;refactor bodi gpu style remov code duplic ;0
4081;add miss global librari interfac ;0
4082;final code lib kim instal ;0
4083;updat lib kim readm file along new instal ;0
4084;white space cleanup ;0
4085;built bodi short neighbor list use bodi kernel tersoff gpu style ;0
4086;built bodi short neighbor list bodi kernel use per pair cutoff vashishta gpu style ;0
4087;updat credit citat pair style reaxc omp qeq reax omp ;0
4088;clarifi explan bodi style molecul rigid fix ;0
4089;whitspac cleanup ;0
4090;tool makefil remov remain dataxmovi ;0
4091;remov absolut last refer xmovi ;0
4092;avoid segfault call enforc langevin data initi ;0
4093;correct indent ;0
4094;add way get correct ctype integ type bigint tagint imageint ;0
4095;cmake initi commit ;0
4096;avoid access uniniti data exit lammp earli ;0
4097;chang snap virial aidan ;0
4098;merg pull request aershadinia master ;0
4099;support short neighbor list bodi kernel gpu vashishta gpu ;0
4100;whitespac cleanup ;0
4101;add support recomput normal factor finit size correct ;0
4102;restrict ;0
4103;add refer exampl ;0
4104;refer exampl directori ;0
4105;sync airebo user omp implement ;0
4106;simplifi pars option argument ;0
4107;remov unus variabl silenc compil warn ;0
4108;make old veloc alloc safer retain test nlocal ;0
4109;add polyethylen airebo exampl futur refer ;0
4110;updat readm exampl ;0
4111;updat credit ;0
4112;restrict ;0
4113;exampl move ;0
4114;merg two doc file ;0
4115;merg branch master http github com aershadinia lammp ;0
4116;merg branch master http github com aershadinia lammp hello ;0
4117;remov code without effect ;0
4118;whitespac cleanup ;0
4119;merg pull request lammp fix extern ;0
4120;patch jul ;0
4121;edit make exampl illustr ;0
4122;work lib kim instal ;0
4123;make exampl input output conform lammp convent dump file log command updat refer output ;0
4124;delet fix wall region txt ;0
4125;merg pull request akohlmey comput rdf dynam ;0
4126;merg pull request akohlmey fix gcmc parallel workaround ;0
4127;merg pull request ellio kim instal ;0
4128;createstylehead use temp file ;0
4129;add support lammp gzip ;0
4130;use neighbor list exclus instead zero cutoff ;0
4131;add support kspace ;0
4132;merg pull request airebo kim differ ;0
4133;better instal script kim ryan elliott ;0
4134;enabl option ;0
4135;style header gener cmake ;0
4136;airebo add doc openkim issu ;0
4137;merg branch cmake github com junghan lammp cmake ;0
4138;add cmake support packag ;0
4139;user omp support cmake build ;0
4140;move updat gauss flow exampl correct folder ;0
4141;merg branch cmake github com junghan lammp cmake ;0
4142;revert allow pairwis cutoff avoid undefin behavior divis zero error ;0
4143;avoid divis zero use cutoff pair modifi shift ;0
4144;detect correct integ type lammp python interfac ;0
4145;add basic kokko support cmake build ;0
4146;add support meam ;0
4147;enabl misc ;0
4148;merg branch cmake github com junghan lammp cmake ;0
4149;add support python cmake build ;0
4150;cmake clean ;0
4151;cmake collect link lib ;0
4152;allow pairwis cutoff avoid undefin behavior divis zero error ;0
4153;merg pull request akohlmey collect small chang ;0
4154;merg branch comput rdf dynam sanit chang ;0
4155;merg pull request hasanmetin reaxc omp credit updat ;0
4156;merg pull request junghan dataxmovi ;0
4157;merg pull request lammp snap virial ;0
4158;merg pull request fix airebo variou ;0
4159;merg pull request akohlmey airebo exampl ;0
4160;merg branch master comput rdf dynam ;0
4161;add flag reax system struct signal whether openmp activ ;0
4162;protect warn printf print rank ;0
4163;avoid tri free null pointer realloc storag openmp use openmp style ;0
4164;whitespac cleanup ;0
4165;cmake furhter improv ;0
4166;print warn pair init mpi rank ;0
4167;cmake add support reax henc fortran ;0
4168;add png librari detect cmakelist txt ;0
4169;clean cmakelist txt introduc lammp sourc dir variabl ;0
4170;add lammp lib sourc dir variabl cmakelist txt ;0
4171;tilt factor ;0
4172;silenc static code analysi warn ;0
4173;restor gaussian flow exampl lost tweak input make usabl compar ;0
4174;correct format error peridynam pair style doc ;0
4175;provid work exampl four peridynam model refer output ;0
4176;avoid cast wrong deriv class upset code analysi tool seem improv perform ;0
4177;remov dead code ;0
4178;chang request sjplimp ;0
4179;add miss refer smooth linear ;0
4180;file misc ;0
4181;enforc use special bond charmm dihedr style charmm charmmfsw ;0
4182;may check scale factor charmm dihedr style weightflag set sinc may use amber ;0
4183;document new restrict charmm compat dihedr style ;0
4184;updat exampl fix filter corot compli new charmm restrict ;0
4185;merg pull request akohlmey collect small chang ;0
4186;merg pull request lammp neighrespa ;0
4187;use charmm energi convers factor new charmm pair style ;0
4188;correct find function pppm tipp properli account ghost atom lamda space triclin cell ;0
4189;merg branch master http www github com lammp lammp ;0
4190;print info messag chang qqre constant fulli charmm compat pair style ;0
4191;remov neigh relat cleanup ;0
4192;make neighbor list reset messag minim explicit ;0
4193;reword kspace modifi fftbench keyword doc reflect current state default code ;0
4194;add instal updat config kim lib ;0
4195;add first draft pull request templat ;0
4196;first draft contributor guid file ;0
4197;add first draft issu templat ;0
4198;merg pull request lammp charmm ;0
4199;pppm must fulli reiniti switch triclin box avoid memori corrupt ;0
4200;skip delet intern data setup run ;0
4201;doc page clarif charmm energi dipol pre factor ;0
4202;remov spuriou comment line ;0
4203;merg pull request lammp doc updat ;0
4204;enforc charmm dihedr style run respa level pair ;0
4205;merg pull request lammp neighsiz ;0
4206;merg branch master http www github com lammp lammp ;0
4207;merg pull request lammp neb ;0
4208;insert file format indic comment ;0
4209;massiv whitespac cleanup user intel ;0
4210;correct initi free end ;0
4211;remov atombin chang sinc ssa neighlist use occasion list ;0
4212;protect openmp pragma ifdef add special condit nvcc ignor unsupport direct ;0
4213;modifi document first last freeend differ spring constant ;0
4214;merg pull request akohlmey static sort dump ;0
4215;merg pull request lammp user intel ;0
4216;merg pull request akohlmey fix nvcc openmp conflict ;0
